log_id,noted_date,temp,out_in,noted_time
42665_ff6f7244,14-10-2018,44,Out, 00:10
42655_b701e284,14-10-2018,45,Out, 00:00
42651_d26edc68,13-10-2018,44,Out, 23:58
42649_73e77882,13-10-2018,45,Out, 23:56
42647_57ac17bd,13-10-2018,44,Out, 23:54
42646_05289d99,13-10-2018,44,Out, 23:52
42644_8ef28734,13-10-2018,43,Out, 23:50
42640_b54c1f65,13-10-2018,44,Out, 23:46
42638_3c5737cf,13-10-2018,43,Out, 23:44
42636_650fb1e2,13-10-2018,44,Out, 23:42
42634_f6fe6521,13-10-2018,35,In, 23:40
42633_8cde5d0d,13-10-2018,44,Out, 23:40
42629_a8bab7a0,13-10-2018,36,In, 23:38
42630_40539c7d,13-10-2018,45,Out, 23:38
42623_73c0ef06,13-10-2018,45,Out, 23:34
42621_c808fee4,13-10-2018,45,Out, 23:32
42620_0263facb,13-10-2018,45,Out, 23:30
42618_ebd5a01f,13-10-2018,46,Out, 23:26
42616_4176e4ab,13-10-2018,45,Out, 23:24
42613_b1030ce5,13-10-2018,46,Out, 23:20
42608_020a644f,13-10-2018,45,Out, 23:16
42599_64dd44bb,13-10-2018,45,Out, 23:06
42597_9c7ee747,13-10-2018,45,Out, 23:04
42592_ba9685b8,13-10-2018,45,Out, 23:02
42589_cecfaee5,13-10-2018,45,Out, 23:00
42586_2c6c1143,13-10-2018,44,Out, 22:58
42583_a58e678e,13-10-2018,44,Out, 22:56
42581_80fb702b,13-10-2018,44,Out, 22:54
42579_abe68ac5,13-10-2018,44,Out, 22:52
42575_7d3f5881,13-10-2018,45,Out, 22:50
42572_58100215,13-10-2018,46,Out, 22:48
42567_68252e63,13-10-2018,45,Out, 22:46
42566_1c64dbe9,13-10-2018,35,In, 22:46
42564_becd9ea4,13-10-2018,46,Out, 22:44
42560_3ea7aa08,13-10-2018,45,Out, 22:42
42559_513a346e,13-10-2018,35,In, 22:42
42556_33247f32,13-10-2018,46,Out, 22:38
42555_6acf5892,13-10-2018,35,In, 22:38
42546_f59e1871,13-10-2018,46,Out, 22:24
42544_fb519f25,13-10-2018,46,Out, 22:22
42543_0b795626,13-10-2018,46,Out, 22:18
42542_04ef9035,13-10-2018,45,Out, 22:16
42539_b3edb3cb,13-10-2018,46,Out, 22:12
42535_edd5045e,13-10-2018,46,Out, 22:08
42533_9c4d9b7e,13-10-2018,45,Out, 22:06
42531_9152971e,13-10-2018,46,Out, 22:04
42530_f36ab7f4,13-10-2018,45,Out, 22:02
42528_d3604e57,13-10-2018,46,Out, 22:00
42526_e1b1b396,13-10-2018,45,Out, 21:56
42524_64a80de3,13-10-2018,45,Out, 21:54
42521_e274978b,13-10-2018,46,Out, 21:46
42519_3951d44b,13-10-2018,45,Out, 21:44
42517_3163a8eb,13-10-2018,46,Out, 21:42
42516_6700d6c6,13-10-2018,46,Out, 21:40
42515_babb5a64,13-10-2018,35,In, 21:40
42514_a953ff13,13-10-2018,35,In, 21:36
42513_1ae913d0,13-10-2018,45,Out, 21:34
42512_fa563163,13-10-2018,45,Out, 21:30
42510_6d5f96f4,13-10-2018,44,Out, 21:28
42509_55345275,13-10-2018,44,Out, 21:24
42507_dd7eecb3,13-10-2018,45,Out, 21:22
42506_c4c389f5,13-10-2018,44,Out, 21:20
42504_9879fb44,13-10-2018,44,Out, 21:18
42503_f3205fe1,13-10-2018,35,In, 21:18
42502_158e39e0,13-10-2018,35,In, 21:16
42500_d6b3cc14,13-10-2018,35,In, 21:14
42497_17574587,13-10-2018,45,Out, 21:12
42494_b283a439,13-10-2018,45,Out, 21:10
42492_00a95515,13-10-2018,44,Out, 21:08
42490_7afdad99,13-10-2018,45,Out, 21:06
42489_aa8d1993,13-10-2018,44,Out, 21:04
42488_2c63d97d,13-10-2018,45,Out, 21:02
42486_c2fce5de,13-10-2018,45,Out, 21:00
42483_c9685c9b,13-10-2018,46,Out, 20:58
42481_cb07cb39,13-10-2018,45,Out, 20:56
42478_6f81d9f6,13-10-2018,44,Out, 20:54
42477_658d4a63,13-10-2018,47,Out, 20:52
42475_33ba5708,13-10-2018,45,Out, 20:50
42474_a4735851,13-10-2018,46,Out, 20:48
42472_bc117747,13-10-2018,46,Out, 20:46
42468_886d5f3c,13-10-2018,45,Out, 20:44
42465_45be423e,13-10-2018,46,Out, 20:42
42464_1bc9801b,13-10-2018,46,Out, 20:40
42460_da3c9238,13-10-2018,46,Out, 20:36
42458_d11d217c,13-10-2018,46,Out, 20:34
42456_58d99087,13-10-2018,45,Out, 20:32
42455_35a46e34,13-10-2018,45,Out, 20:30
42453_d1cacbba,13-10-2018,44,Out, 20:28
42451_55f71ddb,13-10-2018,43,Out, 20:26
42449_cee585ca,13-10-2018,44,Out, 20:24
42447_9fa55f2d,13-10-2018,44,Out, 20:22
42441_db003c6b,13-10-2018,44,Out, 20:14
42438_573a8926,13-10-2018,44,Out, 20:12
42434_9e69d1f0,13-10-2018,45,Out, 20:10
42431_e29ff3a9,13-10-2018,44,Out, 20:08
42429_9d9c0429,13-10-2018,43,Out, 20:06
42427_a73ea3fb,13-10-2018,44,Out, 20:04
42424_66f50893,13-10-2018,45,Out, 20:02
42422_599f148d,13-10-2018,44,Out, 20:00
42418_fac1dbb6,13-10-2018,44,Out, 19:52
42416_237e35c4,13-10-2018,45,Out, 19:50
42412_20accbb6,13-10-2018,45,Out, 19:46
42410_ac9daf6a,13-10-2018,35,In, 19:44
42407_4f8686cb,13-10-2018,45,Out, 19:42
42406_b3a3c348,13-10-2018,35,In, 19:42
42403_b36f9851,13-10-2018,46,Out, 19:38
42399_a9913b9a,13-10-2018,46,Out, 19:36
42398_6dbbe153,13-10-2018,35,In, 19:36
42394_d6e71aa8,13-10-2018,47,Out, 19:34
42392_4ca50b8e,13-10-2018,35,In, 19:34
42388_bc43d114,13-10-2018,46,Out, 19:32
42387_e55f9b1e,13-10-2018,35,In, 19:32
42383_b69b791b,13-10-2018,47,Out, 19:30
42380_4ca70381,13-10-2018,46,Out, 19:28
42376_4d3c6481,13-10-2018,45,Out, 19:26
42375_4d8a077c,13-10-2018,35,In, 19:26
42373_5fc46c83,13-10-2018,46,Out, 19:24
42372_524b820c,13-10-2018,35,In, 19:24
42370_75671641,13-10-2018,47,Out, 19:22
42369_eea63008,13-10-2018,35,In, 19:22
42367_be7a3fa1,13-10-2018,46,Out, 19:20
42366_77a46453,13-10-2018,35,In, 19:20
42365_19047e30,13-10-2018,45,Out, 19:18
42363_c90bfac7,13-10-2018,35,In, 19:18
42362_340fead1,13-10-2018,35,In, 19:16
42361_67b25b00,13-10-2018,46,Out, 19:14
42360_dfd8b4ba,13-10-2018,47,Out, 19:12
42355_27bb84bf,13-10-2018,35,In, 19:06
42354_33967348,13-10-2018,46,Out, 19:04
42352_0ae1b044,13-10-2018,35,In, 19:04
42351_7e1f8d21,13-10-2018,45,Out, 19:02
42349_a077ebc7,13-10-2018,46,Out, 19:00
42347_a35e8236,13-10-2018,46,Out, 18:58
42344_41047385,13-10-2018,47,Out, 18:56
42343_7b7fa099,13-10-2018,46,Out, 18:54
42341_f3b4954b,13-10-2018,46,Out, 18:50
42339_47817c27,13-10-2018,47,Out, 18:48
42334_80a65959,13-10-2018,46,Out, 18:44
42328_0b777fbf,13-10-2018,46,Out, 18:36
42326_d82c5c01,13-10-2018,46,Out, 18:34
42324_55664f71,13-10-2018,47,Out, 18:32
42320_d9c6b938,13-10-2018,46,Out, 18:28
42318_6759f31b,13-10-2018,46,Out, 18:24
42316_73f36955,13-10-2018,47,Out, 18:22
42314_f825bd8c,13-10-2018,46,Out, 18:20
42308_a0901b6e,13-10-2018,46,Out, 18:16
42306_057ece04,13-10-2018,46,Out, 18:14
42305_dc4f2ad0,13-10-2018,47,Out, 18:12
42302_93ef1e03,13-10-2018,46,Out, 18:10
42300_71b6806d,13-10-2018,46,Out, 18:04
42298_3de657fe,13-10-2018,46,Out, 18:02
42297_aeb6315a,13-10-2018,45,Out, 18:00
42295_828d4f37,13-10-2018,46,Out, 17:58
42292_9551c627,13-10-2018,46,Out, 17:56
42287_a7f13517,13-10-2018,47,Out, 17:52
42285_aeb74d0b,13-10-2018,46,Out, 17:48
42282_f6e0986d,13-10-2018,46,Out, 17:42
42278_718684eb,13-10-2018,46,Out, 17:38
42275_ded77ce0,13-10-2018,47,Out, 17:36
42262_7ceceb6b,13-10-2018,46,Out, 17:20
42260_388fc2cf,13-10-2018,45,Out, 17:18
42255_46959895,13-10-2018,46,Out, 17:14
42251_f8ddc1a6,13-10-2018,47,Out, 17:12
42248_1e2312f6,13-10-2018,46,Out, 17:10
42245_cc163353,13-10-2018,46,Out, 17:08
42240_d020450f,13-10-2018,46,Out, 17:04
42238_fe753296,13-10-2018,47,Out, 17:02
42232_79afea09,13-10-2018,46,Out, 16:56
42228_7b552ab2,13-10-2018,46,Out, 16:54
42224_3cec0e65,13-10-2018,45,Out, 16:52
42218_66c487b0,13-10-2018,46,Out, 16:42
42215_d6080f20,13-10-2018,47,Out, 16:40
42213_ddc00dc9,13-10-2018,46,Out, 16:38
42212_1550f130,13-10-2018,35,In, 16:37
42209_07e9a11f,13-10-2018,46,Out, 16:36
42206_a90325c9,13-10-2018,47,Out, 16:34
42204_81d57335,13-10-2018,47,Out, 16:32
42202_1ed176f4,13-10-2018,47,Out, 16:30
42190_f3d2035c,13-10-2018,47,Out, 16:22
42175_89253c37,13-10-2018,47,Out, 16:12
42173_bed85dda,13-10-2018,47,Out, 16:10
42162_71a4787b,13-10-2018,47,Out, 15:54
42150_07ee1afe,13-10-2018,47,Out, 15:40
42153_28393eb0,13-10-2018,47,Out, 15:29
42148_84536eba,13-10-2018,47,Out, 15:27
42141_b7e638d6,13-10-2018,47,Out, 15:15
42138_0fe40e7a,13-10-2018,47,Out, 15:13
42136_c5e1237b,13-10-2018,48,Out, 15:11
42135_243bd530,13-10-2018,47,Out, 15:09
42129_4e070a8d,13-10-2018,48,Out, 15:03
42126_1a8caad0,13-10-2018,47,Out, 14:57
42118_04b8a039,13-10-2018,48,Out, 14:53
42110_4d58e7ee,13-10-2018,47,Out, 14:47
42108_87fa6dee,13-10-2018,48,Out, 14:45
42102_47172082,13-10-2018,35,In, 14:39
42100_4c79bb16,13-10-2018,47,Out, 14:37
42096_4195d508,13-10-2018,48,Out, 14:33
42094_906d4947,13-10-2018,47,Out, 14:31
42089_633eca24,13-10-2018,48,Out, 14:23
42086_d1babb18,13-10-2018,47,Out, 14:21
42067_01e60c78,13-10-2018,48,Out, 14:01
42065_2a310c8e,13-10-2018,49,Out, 13:59
42043_d2c47c9e,13-10-2018,48,Out, 13:33
42038_51b76b4e,13-10-2018,49,Out, 13:29
42034_deb260a8,13-10-2018,48,Out, 13:11
42033_799aab2e,13-10-2018,47,Out, 13:07
42031_afb5b39a,13-10-2018,48,Out, 13:03
42027_4a12099f,13-10-2018,49,Out, 12:59
42008_fdba21a8,13-10-2018,48,Out, 12:41
42006_c5460f44,13-10-2018,49,Out, 12:39
41999_fc8e8f09,13-10-2018,48,Out, 12:27
41994_5375e57a,13-10-2018,49,Out, 12:23
41989_c12ba957,13-10-2018,48,Out, 12:15
41985_1e2311cb,13-10-2018,49,Out, 12:11
41980_e671e66a,13-10-2018,48,Out, 12:03
41979_adb3ce1c,13-10-2018,47,Out, 12:01
41976_d49c756d,13-10-2018,48,Out, 11:59
41969_821cc796,13-10-2018,49,Out, 11:53
41963_a8888c4f,13-10-2018,48,Out, 11:43
41961_8302022b,13-10-2018,49,Out, 11:37
41956_f46af17b,13-10-2018,48,Out, 11:27
41951_f42d2d8f,13-10-2018,49,Out, 11:21
41945_8a9d2687,13-10-2018,48,Out, 11:13
41940_e9b1751f,13-10-2018,49,Out, 11:07
41934_e52d2e1c,13-10-2018,48,Out, 10:57
41931_0dbe78f4,13-10-2018,49,Out, 10:51
41926_338b22f5,13-10-2018,48,Out, 10:43
41922_5bfc9535,13-10-2018,49,Out, 10:37
41914_d07ceaa9,13-10-2018,48,Out, 10:27
41910_43bc4e0f,13-10-2018,49,Out, 10:19
41905_c2e63a5f,13-10-2018,48,Out, 10:09
41898_b7d259b5,13-10-2018,49,Out, 10:03
41893_a3507340,13-10-2018,48,Out, 09:55
41892_7f5287d0,13-10-2018,35,In, 09:54
41886_383f4bf6,13-10-2018,49,Out, 09:47
41877_d1507141,13-10-2018,48,Out, 09:35
41870_680ee842,13-10-2018,49,Out, 09:27
41863_c3ee0846,13-10-2018,48,Out, 09:19
41856_93b0dbd1,13-10-2018,49,Out, 09:13
41847_3dce867f,13-10-2018,48,Out, 09:03
41839_d1ee45d0,13-10-2018,49,Out, 08:57
41832_934e9698,13-10-2018,48,Out, 08:49
41827_0c40f2d7,13-10-2018,49,Out, 08:43
41819_20a86953,13-10-2018,48,Out, 08:33
41813_6d2193ed,13-10-2018,49,Out, 08:27
41805_0410d1ea,13-10-2018,35,In, 08:18
41804_1668de5f,13-10-2018,35,In, 08:16
41801_eb2084c9,13-10-2018,48,Out, 08:15
41792_2ed966e1,13-10-2018,49,Out, 08:09
41787_35be361d,13-10-2018,35,In, 08:06
41778_29b086f8,13-10-2018,48,Out, 07:59
41775_bcfea55a,13-10-2018,35,In, 07:56
41770_b451dadf,13-10-2018,35,In, 07:54
41767_94086421,13-10-2018,49,Out, 07:53
41756_b700c33a,13-10-2018,48,Out, 07:41
41748_eda25ec0,13-10-2018,49,Out, 07:35
41743_f89db4fa,13-10-2018,48,Out, 07:27
41740_7b35c0ca,13-10-2018,49,Out, 07:23
41732_be0c4d69,13-10-2018,48,Out, 07:15
41727_08c7da38,13-10-2018,49,Out, 07:11
41718_617d14e0,13-10-2018,48,Out, 07:01
41713_a2336ed6,13-10-2018,49,Out, 06:57
41703_c96817d3,13-10-2018,48,Out, 06:43
41699_25c9baae,13-10-2018,49,Out, 06:39
41691_dcdf084b,13-10-2018,48,Out, 06:27
41688_d5d5fe23,13-10-2018,49,Out, 06:25
41674_754ea731,13-10-2018,48,Out, 06:11
41672_9f4cceda,13-10-2018,35,In, 06:10
41669_2539c56a,13-10-2018,49,Out, 06:09
41667_2ce22e0b,13-10-2018,23,In, 06:04
41665_1951d93c,13-10-2018,23,In, 06:02
41647_8f8ddfcb,13-10-2018,48,Out, 05:45
41644_871547a4,13-10-2018,49,Out, 05:43
41585_b0af1cb0,13-10-2018,48,Out, 04:49
41582_d8e44e4b,13-10-2018,47,Out, 04:47
41573_8aba8223,13-10-2018,47,Out, 04:37
41571_df33c3d7,13-10-2018,35,In, 04:36
41565_5e5da080,13-10-2018,47,Out, 04:31
41562_14af784f,13-10-2018,48,Out, 04:29
41557_70abefe2,13-10-2018,35,In, 04:26
41554_1119f012,13-10-2018,35,In, 04:24
41550_aadad94d,13-10-2018,47,Out, 04:19
41547_7b29e3dd,13-10-2018,47,Out, 04:17
41545_402bae3c,13-10-2018,47,Out, 04:15
41544_dad13214,13-10-2018,48,Out, 04:13
41543_1a4f967e,13-10-2018,48,Out, 04:11
41541_0cc83338,13-10-2018,47,Out, 04:07
41535_ec764dfa,13-10-2018,35,In, 03:58
41532_c4de1d81,13-10-2018,47,Out, 03:55
41531_261eaf95,13-10-2018,35,In, 03:54
41526_8cd5a1b1,13-10-2018,47,Out, 03:47
41522_b55c8b85,13-10-2018,46,Out, 03:41
41520_837ad4c5,13-10-2018,46,Out, 03:39
41519_a95e8dad,13-10-2018,35,In, 03:38
41516_660be72c,13-10-2018,35,In, 03:36
41514_b18f4186,13-10-2018,45,Out, 03:35
41511_0bf70a71,13-10-2018,45,Out, 03:33
41510_b85c307a,13-10-2018,46,Out, 03:31
41507_da8caded,13-10-2018,47,Out, 03:29
41505_223e15d5,13-10-2018,46,Out, 03:27
41502_9ff595a5,13-10-2018,35,In, 03:26
41500_6381b126,13-10-2018,47,Out, 03:25
41497_c3e4a6eb,13-10-2018,47,Out, 03:23
41495_691e5df8,13-10-2018,35,In, 03:22
41491_c87b67ee,13-10-2018,35,In, 03:18
41488_2028f1c5,13-10-2018,46,Out, 03:15
41486_80321044,13-10-2018,35,In, 03:12
41483_cbd6839a,13-10-2018,46,Out, 03:07
41480_93648776,13-10-2018,46,Out, 03:05
41477_ef5504a2,13-10-2018,47,Out, 03:03
41472_8fa92ab3,13-10-2018,46,Out, 02:59
41468_5a02b155,13-10-2018,46,Out, 02:55
41462_27226d63,13-10-2018,46,Out, 02:51
41459_20fd82bc,13-10-2018,35,In, 02:50
41457_a893eb86,13-10-2018,45,Out, 02:49
41454_19944f76,13-10-2018,45,Out, 02:47
41450_04b90bce,13-10-2018,46,Out, 02:45
41445_2cbd2568,13-10-2018,45,Out, 02:43
41441_9f34714b,13-10-2018,46,Out, 02:41
41438_8e886c56,13-10-2018,45,Out, 02:39
41435_9ca325e5,13-10-2018,46,Out, 02:37
41426_9e38c3d6,13-10-2018,45,Out, 02:27
41423_b8d0e84d,13-10-2018,46,Out, 02:25
41419_cdbe6736,13-10-2018,46,Out, 02:23
41416_2d44a55c,13-10-2018,44,Out, 02:21
41411_0e29e01a,13-10-2018,45,Out, 02:17
41405_3ef679d0,13-10-2018,45,Out, 02:11
41402_04f34356,13-10-2018,44,Out, 02:09
41398_e4100e03,13-10-2018,45,Out, 02:07
41393_a0a2e00f,13-10-2018,44,Out, 02:03
41389_c0e388c9,13-10-2018,44,Out, 02:01
41385_2594871e,13-10-2018,44,Out, 01:59
41382_7b8c1ad1,13-10-2018,45,Out, 01:57
41379_5d914d35,13-10-2018,44,Out, 01:53
41375_3ab4e5a6,13-10-2018,45,Out, 01:51
41374_f00b3b02,13-10-2018,44,Out, 01:49
41368_49d3f751,13-10-2018,45,Out, 01:43
41365_8af05894,13-10-2018,45,Out, 01:37
41360_5307574e,13-10-2018,35,In, 01:31
41359_ffb3fc1e,13-10-2018,45,Out, 01:29
41355_6160ca21,13-10-2018,35,In, 01:25
41351_950f7c79,13-10-2018,45,Out, 01:23
41350_f413e05b,13-10-2018,45,Out, 01:21
41347_397a2ab3,13-10-2018,46,Out, 01:19
41344_67a14913,13-10-2018,45,Out, 01:17
41340_332e929b,13-10-2018,45,Out, 01:13
41337_bf3f9989,13-10-2018,45,Out, 01:09
41333_0eb7a158,13-10-2018,35,In, 01:05
41330_9149fbbc,13-10-2018,45,Out, 01:03
41328_2e439030,13-10-2018,35,In, 01:01
41324_3622aa39,13-10-2018,45,Out, 00:59
41320_0779d213,13-10-2018,35,In, 00:55
41317_517cc692,13-10-2018,45,Out, 00:53
41314_e25663e8,13-10-2018,35,In, 00:51
41315_f62c9009,13-10-2018,46,Out, 00:51
41309_2f0e20f8,13-10-2018,45,Out, 00:45
41306_8b2033f7,13-10-2018,35,In, 00:43
41305_67ecc421,13-10-2018,45,Out, 00:43
41302_fbd35c1e,13-10-2018,45,Out, 00:39
41299_c46cc1f5,13-10-2018,45,Out, 00:37
41295_3430a88f,13-10-2018,45,Out, 00:35
41293_0678d6c0,13-10-2018,45,Out, 00:33
41290_6adc55a1,13-10-2018,45,Out, 00:31
41287_4fe2c4c6,13-10-2018,45,Out, 00:29
41284_fd585e98,13-10-2018,45,Out, 00:27
41277_0f27d7e3,13-10-2018,45,Out, 00:19
41275_5d3bd966,13-10-2018,45,Out, 00:17
41273_73c46bec,13-10-2018,45,Out, 00:15
41270_5c44f5e4,13-10-2018,45,Out, 00:11
41267_cd29966b,13-10-2018,44,Out, 00:09
41265_f2b456f1,13-10-2018,44,Out, 00:07
41264_78c4eb4b,13-10-2018,45,Out, 00:05
41261_cfb2afcd,13-10-2018,45,Out, 00:03
41258_cf9581d3,13-10-2018,45,Out, 00:01
41254_5b6ff69c,12/10/2018,44,Out, 23:55
41250_eed95540,12/10/2018,45,Out, 23:51
41249_7d6819cd,12/10/2018,44,Out, 23:49
41244_1cef6363,12/10/2018,44,Out, 23:43
41241_36e995ef,12/10/2018,44,Out, 23:41
41236_a8985ca7,12/10/2018,44,Out, 23:37
41234_24841de2,12/10/2018,44,Out, 23:35
41233_706fad52,12/10/2018,45,Out, 23:33
41230_aeca12eb,12/10/2018,45,Out, 23:31
41227_d0572303,12/10/2018,46,Out, 23:29
41224_8bf0e9bb,12/10/2018,45,Out, 23:27
41223_246710a4,12/10/2018,46,Out, 23:25
41221_897317c9,12/10/2018,45,Out, 23:23
41220_bfcde05f,12/10/2018,46,Out, 23:21
41217_69bf875a,12/10/2018,46,Out, 23:19
41216_35d083d2,12/10/2018,45,Out, 23:17
41214_acbcc470,12/10/2018,45,Out, 23:15
41212_3d3a9e37,12/10/2018,45,Out, 23:13
41207_3e3fa36e,12/10/2018,44,Out, 23:11
41204_aac7d2ea,12/10/2018,44,Out, 23:09
41195_fa055ae9,12/10/2018,45,Out, 22:59
41192_cc1cd5bf,12/10/2018,46,Out, 22:57
41187_1be9e5b8,12/10/2018,45,Out, 22:50
41177_31800694,12/10/2018,45,Out, 22:36
41171_8ca772ae,12/10/2018,45,Out, 22:28
41169_8e439739,12/10/2018,45,Out, 22:24
41168_e7e19b32,12/10/2018,44,Out, 22:22
41165_ce0d55b9,12/10/2018,44,Out, 22:20
41161_68b43458,12/10/2018,43,Out, 22:14
41159_562e04c6,12/10/2018,43,Out, 22:12
41158_1faad967,12/10/2018,42,Out, 22:10
41157_9b21ff38,12/10/2018,42,Out, 22:08
41156_2a3de3da,12/10/2018,42,Out, 22:06
41153_e34b5b89,12/10/2018,43,Out, 22:04
41151_e6893c02,12/10/2018,43,Out, 22:02
41148_8e1c20ee,12/10/2018,43,Out, 22:00
41147_30718cc2,12/10/2018,44,Out, 21:58
41141_519f8e3d,12/10/2018,45,Out, 21:50
41139_0626dc9d,12/10/2018,44,Out, 21:48
41135_f14f4f0b,12/10/2018,46,Out, 21:44
41134_b3b66a66,12/10/2018,46,Out, 21:42
41130_13e2eff7,12/10/2018,35,In, 21:33
41129_77d8da57,12/10/2018,34,In, 21:31
41128_c0dce72f,12/10/2018,47,Out, 21:30
41125_48cb207a,12/10/2018,47,Out, 21:24
41123_f45beaca,12/10/2018,46,Out, 21:20
41120_36ee0830,12/10/2018,46,Out, 21:18
41118_c4dcaab4,12/10/2018,46,Out, 21:16
41112_fa2eede8,12/10/2018,47,Out, 21:08
41110_0bc53c58,12/10/2018,47,Out, 21:06
41108_ca406853,12/10/2018,47,Out, 21:04
41106_d92b521d,12/10/2018,48,Out, 21:02
41105_c2e420a0,12/10/2018,46,Out, 21:00
41102_6797b64c,12/10/2018,45,Out, 20:58
41100_2c82b099,12/10/2018,46,Out, 20:54
41096_7cd14dfe,12/10/2018,46,Out, 20:50
41091_8546ae99,12/10/2018,35,In, 20:37
41090_c0ed0bd1,12/10/2018,34,In, 20:35
41084_2a0370ae,12/10/2018,46,Out, 20:28
41083_917dc7ae,12/10/2018,35,In, 20:25
41081_b36643d9,12/10/2018,35,In, 20:23
41080_547cf87a,12/10/2018,46,Out, 20:22
41078_b95b250a,12/10/2018,35,In, 20:21
41076_687689f5,12/10/2018,46,Out, 20:18
41074_d8af0971,12/10/2018,35,In, 20:17
41073_d2d7915d,12/10/2018,46,Out, 20:16
41072_5e357531,12/10/2018,35,In, 20:15
41071_21ca74ce,12/10/2018,35,In, 20:13
41068_14c8ee54,12/10/2018,35,In, 20:11
41065_0eacebbf,12/10/2018,35,In, 20:05
41063_5b92d214,12/10/2018,46,Out, 20:04
41061_7057d994,12/10/2018,35,In, 20:03
41058_7b2ebad8,12/10/2018,46,Out, 20:02
41043_7bbeb5a2,12/10/2018,46,Out, 19:38
41041_9ee28c8e,12/10/2018,35,In, 19:37
41039_72699b6a,12/10/2018,34,In, 19:35
41038_0e5d5605,12/10/2018,46,Out, 19:34
41036_c1334d1c,12/10/2018,45,Out, 19:32
41034_a5e0c7fd,12/10/2018,45,Out, 19:28
41033_7227d55c,12/10/2018,44,Out, 19:26
41032_9dc0ead1,12/10/2018,45,Out, 19:24
41030_e5e07ff8,12/10/2018,45,Out, 19:22
41029_7ccaeff5,12/10/2018,46,Out, 19:20
41028_2920caa9,12/10/2018,46,Out, 19:18
41025_977cfb30,12/10/2018,47,Out, 19:16
41024_14287fd0,12/10/2018,46,Out, 19:14
41023_52d53be5,12/10/2018,46,Out, 19:10
41022_668a3f3a,12/10/2018,45,Out, 19:08
41021_b73320e8,12/10/2018,44,Out, 19:06
41020_b688b30d,12/10/2018,45,Out, 19:02
41018_9abe397b,12/10/2018,45,Out, 19:00
41015_bbb3a153,12/10/2018,46,Out, 18:54
41014_252ea75e,12/10/2018,46,Out, 18:50
41012_e73fa037,12/10/2018,46,Out, 18:48
41009_73c78c23,12/10/2018,46,Out, 18:46
40998_a9a47e5b,12/10/2018,47,Out, 18:34
40997_34177de1,12/10/2018,46,Out, 18:32
40990_b53f5e51,12/10/2018,47,Out, 18:22
40989_8bac8ff6,12/10/2018,47,Out, 18:16
40986_61fae81a,12/10/2018,47,Out, 18:06
40985_88381aba,12/10/2018,35,In, 18:05
40984_7d93e6a5,12/10/2018,35,In, 18:03
40983_bef25fcc,12/10/2018,47,Out, 17:56
40982_e5f7493b,12/10/2018,46,Out, 17:54
40980_90853007,12/10/2018,47,Out, 17:52
40979_3376a77e,12/10/2018,35,In, 17:51
40975_3821a34e,12/10/2018,47,Out, 17:40
40974_58c11a7d,12/10/2018,47,Out, 17:38
40973_227d2425,12/10/2018,47,Out, 17:36
40971_a4d74582,12/10/2018,47,Out, 17:30
40969_d5512cf9,12/10/2018,47,Out, 17:28
40967_deca329b,12/10/2018,46,Out, 17:26
40947_f1b78097,12/10/2018,47,Out, 16:42
40945_7bb354c5,12/10/2018,47,Out, 16:40
40941_8a370383,12/10/2018,47,Out, 16:34
40936_1a5dc0d6,12/10/2018,35,In, 16:22
40932_49ffe41f,12/10/2018,47,Out, 16:16
40930_19a9b443,12/10/2018,47,Out, 16:14
40928_f658f218,12/10/2018,47,Out, 16:12
40925_bd413942,12/10/2018,47,Out, 16:02
40924_c0f440ce,12/10/2018,48,Out, 16:00
40922_ad5d2d6c,12/10/2018,47,Out, 15:56
40901_03557001,12/10/2018,35,In, 15:06
40893_818fef0c,12/10/2018,48,Out, 14:46
40891_e3f4894e,12/10/2018,49,Out, 14:44
40880_76875c2e,12/10/2018,48,Out, 14:26
40877_d290c7fa,12/10/2018,49,Out, 14:24
40870_b0ba8877,12/10/2018,48,Out, 14:14
40869_221f6b60,12/10/2018,49,Out, 14:12
40863_3968ae4e,12/10/2018,35,In, 13:56
40860_9091c4a1,12/10/2018,35,In, 13:52
40859_16ab107d,12/10/2018,48,Out, 13:52
40857_f075afb3,12/10/2018,35,In, 13:50
40856_50345c69,12/10/2018,49,Out, 13:50
40845_45a1d331,12/10/2018,35,In, 13:26
40846_230889d6,12/10/2018,48,Out, 13:26
40841_685d9d9a,12/10/2018,34,In, 13:22
40840_a699979e,12/10/2018,49,Out, 13:22
40838_72d9336b,12/10/2018,35,In, 13:20
40835_07295f41,12/10/2018,34,In, 13:18
40834_c3606dbc,12/10/2018,35,In, 13:16
40831_e0be726c,12/10/2018,34,In, 13:14
40828_4cf74879,12/10/2018,35,In, 13:12
40824_fc45e24b,12/10/2018,34,In, 13:08
40821_1c48bea2,12/10/2018,35,In, 13:06
40819_09a2a09a,12/10/2018,34,In, 13:04
40817_290f7419,12/10/2018,34,In, 13:02
40815_8cf2c9dc,12/10/2018,34,In, 13:00
40814_b00e4da9,12/10/2018,48,Out, 12:56
40813_829a8ab4,12/10/2018,49,Out, 12:52
40811_862a7fb4,12/10/2018,34,In, 12:48
40809_b869880e,12/10/2018,35,In, 12:46
40797_dd710b4e,12/10/2018,48,Out, 12:34
40794_b54ccf37,12/10/2018,49,Out, 12:32
40787_042371a8,12/10/2018,48,Out, 12:24
40784_e6696bf7,12/10/2018,49,Out, 12:20
40781_6a1963d5,12/10/2018,34,In, 12:14
